202112_at,1554642_at,203065_s_at,202134_s_at,219701_at,220724_at,225275_at,220723_s_at,40687_at,214845_s_at,234702_x_at,202025_x_at,200756_x_at,201940_at,212531_at,228863_at,211980_at,203935_at,200755_s_at,1558154_at,241935_at,212364_at,1561856_at,1557938_s_at,234165_at,210869_s_at,213741_s_at,206331_at,230204_at,228336_at,201150_s_at,209687_at,232918_at,208981_at,239727_at,1557119_a_at,215894_at,202000_at,1555490_s_at,1560924_at,244084_at,206134_at,213499_at,224963_at,1558324_a_at,1563792_at,230142_s_at,210701_at,1558397_at,202381_at,228907_at,204736_s_at,243_g_at,203910_at,203000_at,227586_at,1559990_at,203245_s_at,237252_at,228776_at,216766_at,228469_at,214433_s_at,211981_at,211959_at,203934_at,239992_at,236411_at,242354_at,209224_s_at,230573_at,233720_at,206059_at,205656_at,202743_at,209070_s_at,208978_at,221705_s_at,202878_s_at,202422_s_at,211385_x_at,221896_s_at,219076_s_at,224627_at,201163_s_at,235496_at,202351_at,231125_at,209071_s_at,1555896_a_at,209545_s_at,210268_at,228716_at,225810_at,200757_s_at,1563147_at,202544_at,204468_s_at,224959_at,201162_at,208789_at,223921_s_at,205434_s_at,227959_at,212077_at,244669_at,206094_x_at,200770_s_at,208983_s_at,221528_s_at,62212_at,204231_s_at,202404_s_at,230757_at,220660_at,219935_at,208842_s_at,205076_s_at,243584_at,203398_s_at,213069_at,205097_at,232158_x_at,226769_at,205303_at,203467_at,213541_s_at,216983_s_at,218469_at,226694_at,201159_s_at,223223_at,217910_x_at,219522_at,211015_s_at,203343_at,1569776_at,202291_s_at,211340_s_at,203498_at,205866_at,219134_at,226001_at,215284_at,233514_x_at,210815_s_at,213119_at,209467_s_at,227289_at,209086_x_at,220161_s_at,202642_s_at,212791_at,212920_at,1559044_at,221781_s_at,211964_at,201315_x_at,208991_at,207122_x_at,212481_s_at,209543_s_at,240561_at,208782_at,218468_s_at,205950_s_at,209082_s_at,213592_at,1559576_at,212097_at,202827_s_at,235349_at,203633_at,220027_s_at,230082_at,209087_x_at,213807_x_at,205486_at,211966_at,217845_x_at,223587_s_at,218844_at,218756_s_at,205234_at,221538_s_at,200615_s_at,205511_at,201560_at,203698_s_at,229468_at,218257_s_at,53991_at,229657_at,200788_s_at,1566168_at,1555120_at,238909_at,209210_s_at,231580_at,202366_at,243890_at,232266_x_at,209465_x_at,244880_at,201943_s_at,211737_x_at,231890_at,1570122_at,229415_at,228339_at,229916_at,235234_at,238768_at,1555725_a_at,1559052_s_at,215373_x_at,225369_at,235730_at,220291_at,213847_at,221773_at,236240_at,210580_x_at,200629_at,225623_at,242626_at,208649_s_at,210944_s_at,1567107_s_at,201573_s_at,210714_at,203697_at,204239_s_at,222457_s_at,232473_at,224928_at,205430_at,220071_x_at,207730_x_at,235289_at,228739_at,212501_at,218627_at,211994_at,212768_s_at,220257_x_at,217719_at,201659_s_at,244370_at,207173_x_at,226152_at,201000_at,212378_at,244220_at,244193_at,203670_at,227013_at,225450_at,202877_s_at,230485_at,209301_at,220645_at,212585_at,218295_s_at,227295_at,203367_at,202185_at,205572_at,200890_s_at,203323_at,208982_at,240157_at,207052_at,228121_at,231779_at,201393_s_at,234636_at,208684_at,200665_s_at,204677_at,230768_at,225664_at,201185_at,206272_at,1556742_at,1560803_at,226912_at,227803_at,212264_s_at,243074_at,215791_at,203817_at,204470_at,232169_x_at,1569713_at,241701_at,1557820_at,204497_at,228503_at,224563_at,222904_s_at,200914_x_at,206487_at,1558678_s_at,201578_at,209633_at,206600_s_at,203324_s_at,203328_x_at,218734_at,225753_at,202558_s_at,212510_at,1558493_at,241075_at,1560010_a_at,202998_s_at,205155_s_at,226373_at,202006_at,229242_at,1552295_a_at,241628_at,225794_s_at,238018_at,244869_at,1558323_at,224412_s_at,206561_s_at,239350_at,230666_at,214274_s_at,238169_at,226693_at,225789_at,206121_at,220924_s_at,1561386_at,209081_s_at,222505_at,233152_x_at,228275_at,1563947_a_at,237530_at,218656_s_at,209195_s_at,212462_at,212245_at,214783_s_at,218706_s_at,235727_at,222658_s_at,242523_at,220352_x_at,218736_s_at,220987_s_at,210021_s_at,205731_s_at,229552_at,238785_at,212203_x_at,220838_at,1566141_at,221245_s_at,202625_at,204294_at,237400_at,1563478_at,235208_at,215162_at,201906_s_at,204726_at,229146_at,225174_at,230392_at,233269_at,218657_at,227366_at,211946_s_at,209821_at,210511_s_at,211958_at,204112_s_at,244040_at,227140_at,205573_s_at,215000_s_at,1559094_at,240105_at,201772_at,212582_at,224996_at,243671_at,201438_at,227456_s_at,215657_at,231841_s_at,201063_at,209607_x_at,202804_at,220856_x_at,239892_at,205382_s_at,1552277_a_at,215299_x_at,213338_at,1562063_x_at,213325_at,236219_at,202859_x_at,234981_x_at,1555950_a_at,211668_s_at,204605_at,235231_at,215321_at,205074_at,207836_s_at,1557279_at,242813_at,212338_at,217789_at,228754_at,1553678_a_at,210549_s_at,221858_at,202030_at,1563692_at,218723_s_at,205346_at,221935_s_at,208209_s_at,227290_at,212172_at,212951_at,244202_at,242871_at,215658_at,227506_at,229549_at,244382_at,200655_s_at,244567_at,240180_at,203044_at,1559977_a_at,204083_s_at,227052_at,209774_x_at,227200_at,239456_at,243332_at,225924_at,202765_s_at,228665_at,225681_at,219103_at,235010_at,241065_x_at,223093_at,1552519_at,202007_at,224955_at,204719_at,223347_at,210367_s_at,218041_x_at,202670_at,201666_at,226388_at,200974_at,1553828_at,219314_s_at,227522_at,201925_s_at,205554_s_at,200778_s_at,1557270_at,201761_at,227314_at,241018_at,225842_at,236862_at,204750_s_at,231276_at,239912_at,206941_x_at,221878_at,34697_at,203556_at,204879_at,200697_at,212276_at,231001_at,202266_at,205874_at,225344_at,210041_s_at,218813_s_at,225067_at,202089_s_at,230937_at,213004_at,209088_s_at,237542_at,201942_s_at,223349_s_at,219615_s_at,237798_at,202275_at,209344_at,1558631_at,219568_x_at,243312_at,220591_s_at,225475_at,238951_at,231818_x_at,235628_x_at,232594_at,236841_at,229883_at,240830_at,242751_at,201926_s_at,40465_at,242357_x_at,213859_x_at,215978_x_at,231120_x_at,1555977_at,1560794_at,201923_at,1569189_at,213742_at,205524_s_at,215080_s_at,215067_x_at,237475_x_at,200992_at,225955_at,219246_s_at,232834_at,201430_s_at,208250_s_at,207790_at,207513_s_at,209017_s_at,226516_at,210896_s_at,226322_at,232988_at,1568856_at,240104_at,219249_s_at,212610_at,209212_s_at,222868_s_at,211950_at,1562497_at,203477_at,241376_at,212600_s_at,206211_at,220137_at,226814_at,207735_at,205005_s_at,238054_at,218487_at,229499_at,239154_at,203294_s_at,208788_at,242051_at,241592_at,1553625_at,205412_at,242111_at,203238_s_at,202058_s_at,243501_at,236484_at,209563_x_at,219884_at,225602_at,233876_at,212950_at,208158_s_at,224890_s_at,1556499_s_at,231925_at,208094_s_at,34408_at,213727_x_at,241202_at,232665_x_at,38487_at,1555326_a_at,206375_s_at,232168_x_at,212814_at,1562821_a_at,218900_at,202116_at,237347_at,212365_at,1553639_a_at,227736_at,215125_s_at,203615_x_at,212815_at,242543_at,227455_at,205828_at,213369_at,204034_at,1562686_at,228961_at,226719_at,234193_at,201727_s_at,221154_at,208682_s_at,224894_at,224413_s_at,228058_at,207850_at,223525_at,225303_at,201341_at,228788_at,204475_at,229762_at,235095_at,235085_at,1569369_at,222437_s_at,208644_at,200710_at,1556417_a_at,221898_at,202623_at,205007_s_at,212250_at,243680_at,227779_at,231879_at,1563610_at,1562458_at,235796_at,222585_x_at,226177_at,218831_s_at,205384_at,204829_s_at,213554_s_at,206628_at,214341_at,242293_at,224739_at,1555703_at,209077_at,1554522_at,212160_at,203194_s_at,240175_at,207358_x_at,216620_s_at,1561346_at,223586_at,218460_at,234737_at,236308_at,200844_s_at,201929_s_at,218192_at,209858_x_at,213850_s_at,203456_at,206796_at,229312_s_at,1568834_s_at,205111_s_at,211755_s_at,225806_at,1558747_at,221031_s_at,203060_s_at,224559_at,237982_at,1559351_at,1564796_at,230703_at,212942_s_at,238446_at,236153_at,221731_x_at,204193_at,221039_s_at,1558893_a_at,234156_at,240772_at,205032_at,225757_s_at,220574_at,207504_at,217643_x_at,202847_at,200782_at,1558787_a_at,221045_s_at,217184_s_at,1552296_at,219637_at,236073_at,215123_at,201215_at,206149_at,213407_at,202310_s_at,213869_x_at,227312_at,209984_at,232373_at,217738_at,216147_at,219687_at,211599_x_at,239744_at,210916_s_at,226134_s_at,205522_at,1555723_at,35148_at,204379_s_at,203630_s_at,209046_s_at,236719_at,201194_at,207491_at,222272_x_at,225071_at,215591_at,205479_s_at,225355_at,1561997_at,232297_at,209759_s_at,56197_at,222569_at,231690_at,233381_at,1557804_at,212070_at,226958_s_at,224989_at,203264_s_at,230949_at,225799_at,227626_at,207505_at,204464_s_at,226825_s_at,215359_x_at,206784_at,226975_at,215069_at,200660_at,222547_at,218002_s_at,215179_x_at,242425_at,244048_x_at,225897_at,205223_at,213252_at,223316_at,228698_at,244559_at,206726_at,213001_at,228192_at,213366_x_at,212014_x_at,217496_s_at,213412_at,216762_at,213194_at,229084_at,1559739_at,223194_s_at,215903_s_at,237301_at,206722_s_at,218193_s_at,208634_s_at,212137_at,221563_at,218029_at,220303_at,205937_at,221824_s_at,202124_s_at,217834_s_at,232503_at,1555724_s_at,243570_at,1555762_s_at,220955_x_at,229810_at,243667_at,227080_at,214597_at,200845_s_at,204135_at,237247_at,203887_s_at,1570264_at,209145_s_at,201645_at,202088_at,201128_s_at,220189_s_at,221381_s_at,232488_at,232489_at,214679_x_at,1563635_at,201670_s_at,202628_s_at,216775_at,240205_x_at,216187_x_at,216863_s_at,214707_x_at,1570107_at,221782_at,1555167_s_at,202887_s_at,219087_at,230320_at,233193_x_at,221020_s_at,204619_s_at,215081_at,1553764_a_at,203713_s_at,203417_at,226594_at,209667_at,212473_s_at,231012_at,206385_s_at,231766_s_at,243594_x_at,225795_at,237208_at,219195_at,221552_at,201505_at,1560703_at,201149_s_at,1552689_at,211148_s_at,241970_at,238411_x_at,204944_at,214002_at,212396_s_at,1557222_at,218871_x_at,205425_at,224204_x_at,240624_x_at,207483_s_at,221853_s_at,227735_s_at,238927_at,200771_at,1565714_at,203173_s_at,218810_at,32094_at,232303_at,204597_x_at,234264_at,215438_x_at,225060_at,1557905_s_at,1555437_at,1569538_at,214656_x_at,55616_at,206790_s_at,219911_s_at,234985_at,221610_s_at,201809_s_at,239435_x_at,201506_at,207268_x_at,233651_s_at,228070_at,1559399_s_at,212116_at,212194_s_at,211762_s_at,227846_at,201135_at,203592_s_at,227729_at,239693_at,209835_x_at,236886_at,208636_at,238560_at,224457_at,223982_s_at,204490_s_at,205258_at,217827_s_at,212219_at,217739_s_at,204620_s_at,219283_at,208161_s_at,226756_at,209488_s_at,1563512_at,220054_at,230991_at,203128_at,219982_s_at,217579_x_at,209752_at,223268_at,200989_at,225207_at,232428_at,234519_at,211592_s_at,234581_at,200889_s_at,208851_s_at,242650_at,215305_at,224791_at,222484_s_at,1556986_at,204411_at,207172_s_at,209712_at,1570082_x_at,226460_at,217248_s_at,223100_s_at,235183_at,55692_at,207598_x_at,216020_at,219742_at,217848_s_at,216783_at,212902_at,217713_x_at,203379_at,229802_at,1566785_x_at,1558830_at,207003_at,1559125_at,226421_at,222313_at,216907_x_at,203904_x_at,213506_at,243058_at,225928_at,211424_x_at,1552476_s_at,224596_at,1562550_at,212799_at,211555_s_at,1568620_at,1557575_at,213793_s_at,200994_at,206136_at,209935_at,201617_x_at,213509_x_at,226237_at,210762_s_at,232245_at,201364_s_at,218738_s_at,1555736_a_at,230711_at,Class
0,0.730182063,0.022976077,0,0.188762935,0.621871009,0.944887825,0.684992078,0.056296859,0.083893224,0.707610156,0.624758173,0.115028188,0.036243397,0.076384146,0.043934851,0.003982297,0.093078943,0.070643299,0.840577325,1,0.137969433,0.777799969,0.083823933,0.72428296,0,0.117956853,0.113905196,0.805244895,0.798547065,0.088332954,0.841640873,0.056923791,0.002944412,1,0.970541515,0.790306821,0.825503707,0.92559163,0.967733215,0.929974651,0.794978317,0.785484341,0.764986954,1,0.735204465,0.82723161,0.817902486,0.134497444,0.194093129,0.457326908,0.093247172,0.026274446,0.121766347,0.734750652,0.676828387,0.715419212,0.178330965,0.085715577,0.033544084,0.651356366,0.844218541,0.830564189,0,0,0.166010481,0.649591874,0.524866942,0.480001494,0.781113583,0.860503779,0.713206363,0.810147315,0.015745572,0.118242126,0.031712988,0.024479253,0.39740867,0.057962901,0.075603558,0.557166798,0.777508034,0.926217122,0.641942782,0.162455543,0.614034872,0.090581927,0.292665005,0.060075351,0.241967145,0.110782852,0.884531923,1,0.868835323,0.087705698,0.762225508,1,0.026874205,0.687570053,0,0.107103317,0.542170943,0.756072685,1,0.159490759,0.710207057,0.62970909,0,0.044316415,0.098229667,0.798968086,0.565343542,0.020438958,0.863771027,0.582604829,0,0.174976713,1,0.733638017,0.338647881,0.287610449,0.72909113,0.808534038,0.07077606,0.003352888,0.591040688,0.056448764,0.901585158,0.029971397,0.015505519,0,0.729054777,1,0.200968192,0.035391227,0.857098322,0.705175594,0.071633259,0.002688198,0.682087062,0.105177569,0.042582176,0,0.491402024,0.968518793,0.142080106,1,0.896248177,0.107256873,0,0.825697862,0.076083292,0,0.284715722,0.557226055,0,0.006330181,0,0,0.536186302,0.009333915,0.095036767,0.023009743,0.023639248,0.020466264,0.669510186,0.0316093,0.033445054,0.814913376,0.062947678,0.134179127,0.970524286,0.762714217,0.163812837,0.68225131,0,0.198889451,0.768507788,0.011065433,0.672776194,0.554301046,0.672922235,0.787075913,0.090893438,0.10614925,0.017121607,0.940825457,0.188455008,0.60615208,0.944306165,0.116688155,0.731833933,1,0.20482183,0.901873956,0.703652978,0.590559575,0.105096929,0.684776698,0.698069516,0.811853868,0.593221628,0.609501561,1,0.079760128,0.751523323,0.995676329,0.796412345,1,0.052794801,0.587853662,0.191170855,0.948847015,0,0.08051112,0.734226944,0.129802855,0.991557031,0.556364878,0.05988274,0.164121662,0.436705021,0.56036233,0,0.843503759,0.981659895,0.057391245,0.565732224,0.042306371,0.006736821,0.6612609,0.719717764,0.752145247,0.876184907,0.461996487,0.123405544,0.792600087,0.587542139,0.584042791,0.27224476,0.600328842,0.04334812,0.197890043,0.120084826,0.193579566,0.82072513,0.662418489,0.148598711,0.363908015,0.091296427,0.137116666,0,0.101703877,0.573857975,0.695733179,0.70439806,0.20363547,0.135278784,0.012226873,0.688509608,0.677553937,1,0,0.169881667,0,0.118381695,0.090700027,0,0.110682343,0.131436404,0.053833122,1,0.252706077,0.181437361,0.030304655,0.164101077,0.34123631,0.168356436,0.048812892,0,0.718342709,0.001763834,0,0.773581106,0.779367994,0.500367647,0.916840709,0.349830404,0.147262979,0.768380408,0.534471232,0,0.012537893,0.505925079,0.44108381,0.772472209,0.981913378,0.733898914,0.59752283,0.62435809,0.065103018,1,1,0.581148529,0.11438021,0.915992619,0.980270081,0,0,0.74093939,0.587111164,0.12384231,0.844967688,0.482249594,0.924209369,0.753278429,0.048278053,0.058501623,0.631014194,0.212435366,0.145665154,0.055090726,0.761672286,0.769041634,0.853895179,1,0.968936908,1,0.452401861,0.723622728,0.528381921,0.629091345,0.218562236,1,0.124680546,0.283305805,0.040764503,0.536063246,0,0.124128177,0.900969079,0,0.444447251,1,0.15653045,0.769898711,0.704149164,0.202864248,0.841145734,0.800061188,0.831101989,0.434124201,0.839322064,0.818952949,0.374951098,0.843299011,0,0.501043268,0.40942125,0.514352937,0.104245773,0.692388613,0.508067665,0.997117074,0.078771733,0.992297612,0.96634782,0.873093391,0.554496148,0.643211064,0.985117259,0.046184311,0.739305453,0.052173124,0.654945479,0.741036819,0.815838416,1,0.164941453,0.06686079,0.005689653,0,0.761187403,0.21006815,0.006659662,1,1,0.926989097,0.878042129,0.209430065,0,0.042148461,0.601247058,0.021322032,1,0.879620403,0.060253194,0.124057959,0.593898041,0.089736266,0.511423714,0.742881943,0.639321051,0.092647157,0.61119119,0.026817953,0.662703384,0.987098507,1,0.003785305,0.628704687,0.047056096,0.015918706,0.742944708,0.738841118,0.887804689,0.927802305,0.074416933,0.670723612,0.516942924,0.712388746,0.693978547,0.033095391,0.060743392,1,1,0.20214343,0.792877929,0.082712342,0.044533206,0.16574152,0.007587633,0.079913169,0.868801551,0.117718791,0.477329215,1,0.619049803,0.998874387,0.1696199,1,0.565316194,0.38054196,1,0.125378211,0.810436963,0,0.917261899,0.039612725,0.389086957,0.524437734,0.365669912,0.785261579,0.013730352,0.075874554,0.005215565,0.837014405,0.894245221,1,0.88806721,0.98180267,0.03311057,0.081446865,1,0.894653843,0.150946188,0.086133416,0.081691359,0.008246988,0.810962785,0,0.586904923,0.754448976,0.641027984,0.034243244,0.474073734,0.333212791,0.631801965,0.080391525,0.130904214,0.516410029,0.041571463,0.860601689,0.547727566,0.377534407,0.329874299,0.561165815,0.533561097,0.764136302,0.186219611,0,0,0.112764801,0.235968725,0.771478964,0.613305261,0.022231647,0.133077056,0.741734787,0.875180367,0.069346687,0.653993705,0.065147234,0.929859083,0.503127397,0.056781423,0.108769123,0.801460086,0.797504453,0,0.165461205,0.593697932,0.203452832,0.041783722,0.797169664,0.860131611,1,0.57392012,0.697075735,0.440607231,1,0.154649052,0.333382564,1,0.046380741,0.38284395,0.31896583,0.19466519,0.497715311,0.96154033,0.865659244,0.570710169,0.125032286,0.718290383,1,0.333962765,0.16609551,0.809476232,0.654247004,0.091951394,0.830574701,0.571694579,0.389100867,0.097573873,0.027564583,1,0.204224373,0.005848592,0.107025436,0.045336597,0.192553141,0.482897869,0.685765023,0.311433219,0.031602556,0.153119803,0.662593233,0.3452938,0,0.701474221,0.086013398,0.550034129,0.517693119,0.003763803,0.762804857,0.029182786,0.531083585,0.639367978,0.65189079,0.905187524,0.647293849,0.582336502,0.231035644,0.026516966,0.570649616,0.66505863,0.860600107,0.481421557,0.628177411,0.072194629,0.013138659,0.993146081,0.519185614,0.383896994,0.403909482,0.899738385,0.313245624,0.04958583,0.774491327,0.42951351,0.085688136,0.77441483,0.675489068,0.220435803,0.757810631,0.459546427,0.734981642,0.522966774,0.105343079,0.872242475,0.842454046,0.828077971,0.768536099,0.934692178,0.118120728,0.958420629,0.055813426,0.717224241,0.750209586,0.526258796,0.576850583,0.095130198,0.749646837,0.97268486,0.001272931,0.93587744,0.570520216,0.82483504,0.890957939,0.755545342,1,0.066416358,0.586075508,0.077675568,0.081309135,0.182859315,0.17115505,0.01166287,0.030643067,0.098560281,0.310859323,0.692576235,0.003681119,0.411728231,0.726826326,0.979364907,0.525627813,0.91595222,0.119108274,0.860930327,0.278849495,0.035311086,0.74674475,0.599429882,0.100581482,0.477965917,0.31494483,0.012365117,0.630659586,0.702177434,0.808709434,1,0.658538245,0.774379002,0.655668621,0.618227523,0.057264425,0.076096031,0.40911065,0.70373901,0.192924849,0.381674495,0.453979185,0.542830855,0.081585234,0.047248786,0.927792447,0.162601453,0.213398668,0.631600702,0,0.096892868,0.609119241,0.732732732,0.515687731,0.186440497,0.677656924,0.799767038,0.88081362,0.192675219,0.092703753,0.45676782,0.516645743,0.671909092,0.677224312,0.102710186,0.579440284,0.157888088,0.715026523,0.587059045,0.765918717,0.561322445,0.744021332,0.914471037,0.055930163,1,0.729155393,0,0.93674376,0.175840151,0.600476063,0.661354432,0.552907214,0,0.789227726,0.997531369,0.648484205,0.380947408,0.665403929,0,0.743034798,0.945917407,0.715707048,0.508622929,0.139395289,0.514013944,0.758605601,0.054176182,0.97487475,0.881267937,0.026020619,0.130694365,0.089063866,1,0.697277052,0.138134659,0.927495142,0.899489769,0.086180013,0.910390122,0.161014766,0.178749729,0.764215379,0.656462749,0.624077461,0.896917819,0.12084781,0.800633634,0.195331532,0.766401227,0.709795327,0.841793102,0.021376979,0.642420422,0.030418303,0.911580454,0.439235743,0,0.745182868,0.092471503,0.046090558,0.632131559,0.447761132,0.811611692,0.075266844,0.884878342,0.889419823,0.917692921,0.628130363,0.03050163,0.769654252,0.761871844,0.00287704,0.088567154,1,0.698370224,0.667464622,0.334269957,0.002780594,0.086895744,0.534075143,0.81037025,0.61043988,0.359606491,1,0.981921508,0.816558239,0.005953785,0.178233362,0.755538336,0.684446962,0.047434483,0.946756835,0.543158021,0.039382171,0.066885734,0.537393153,0.755961704,0.082101513,0.995409209,0.573152755,0.673465404,0.594389556,0.488690718,0.321340118,0.214970919,0.124848778,0.0846311,0.083411476,0.009674994,0.688215175,0.008536109,0.948729947,0.739924518,0.084493357,1,0,0.986325827,0.230425037,0.21823451,1,0.463708091,0.189713346,0.323127001,0.644924917,0.223671854,0.711809076,0.021865484,0.487193336,0.245140398,0.043331143,0.042766655,0.109008439,0.723112688,0.208655294,0.686028761,1,0.641178874,0.66013762,0.66018378,0.001660076,0.870488826,0.524080983,0.575884094,0,0.916054059,0.552649142,0.10051817,0.102216057,0.017691918,0.082245401,0.644122823,0.458687365,0.165485471,0.040209262,0.352016815,0.098379259,0.834702529,0.040213008,0.823717805,0.614937215,0.665891722,1,0.954155758,0.009667482,0.957155676,0.78457127,0.845854437,1,0.770122127,0.095347818,0.380760947,0.09992107,0.773199748,0.010691929,0.605803128,1,0,0.85833716,0,1,0.227129821,0.095216222,0.006244158,0.050381715,0.21959809,0.003056019,0.666057332,1,0.072484199,0.798926378,0.605894872,0.192801205,0.337471192,0.371408467,0.01852922,0.190957716,0.063591712,0.128384496,0.019272084,0.865364475,0.892774447,0.695806987,0.775549893,0.608128232,0.063672761,0.033966101,0.526312492,0.032912014,1,0.072902444,0.296978459,0.574040892,0.720984913,0.960611204,0.196769088,0,0.111271443,0.257877151,0.465931936,0.377787448,0.887209158,0.594058041,0.107457159,0.558686376,0.102626807,0.592334163,0.684995888,0.384996579,0.011509191,0.195158364,0.280414708,0.143957264,0.136934983,0.007119068,0.108227738,0.756505823,0.08376871,0,0.858790537,0.063723729,0.663645978,0.398767501,0.654470169,0.559375179,0.003447848,1,0.071048995,0.981493494,0.862055165,0.786186461,0.186594873,0.568062796,0.031085011,0,0.927519441,0,0.07255222,0.592222019,0.867809492,0.010797871,0.193590093,0.660921791,0.755197756,1,0.113866432,0.122536595,0,0.08302402,0.537427931,0,0.020402922,0.086697511,0.755142098,0,0.539566594,0.977916481,0.02283736,0.538118562,0.427796478,0.534300531,0.764436389,0.004458117,1,0.466707969,0.064518211,0.718664456,0.728188384,1,0.61352553,0.881157228,0.718668253,0.841688576,0.2521791,0,0.410621264,0.864498641,0.03485372,0.107835464,0.562963078,0.252637789,0.153071886,0.596618948,0,0.219358321,0.557039372,0.068727897,0.857849501,0.100728064,0.440102937,Normal_1
